주소,병원분류명,병원경도,병원위도,행정구역,geometry
서울특별시 송파구 양산로 12 (거여동 거여세신훼미리타운),의원,127.1435908908016,37.48991045127418,송파구,POINT (968492.680957958 1943466.6044340555)
서울특별시 송파구 올림픽로 378,의원,127.11215642939491,37.51696296107619,송파구,POINT (965726.166312357 1946478.885854208)
서울특별시 송파구 잠실로 지하 156 잠실광역환승센터 103호 (신천동),의원,127.1017507699,37.5113185408,송파구,POINT (964803.9611358392 1945856.5151768227)
서울특별시 송파구 올림픽로 435 (신천동 파크리오상가B동 308호),의원,127.10497253896604,37.52136010565038,송파구,POINT (965093.3699421183 1946969.3626549623)
서울특별시 송파구 법원로 128 문정에스케이브이원지엘메트로시티 C동 307호 (문정동),의원,127.1204690793,37.4868620536,송파구,POINT (966447.2928936642 1943136.3955460126)
서울특별시 송파구 올림픽로 114 8층 (잠실동 서경빌딩),의원,127.0831877854,37.5113907369,송파구,POINT (963163.4499024668 1945871.6303406144)
서울특별시 송파구 올림픽로4길 40 3층 33호 (잠실동 우성아파트비상가),의원,127.07421745916784,37.50717514223236,송파구,POINT (962368.560686037 1945407.486646228)
서울특별시 송파구 올림픽로12길 5 (잠실동 7층),의원,127.08309241619264,37.51106644256334,송파구,POINT (963154.8620202865 1945835.689293686)
서울특별시 송파구 토성로 78 (풍납동 201호),의원,127.11844925786136,37.52801751338145,송파구,POINT (966287.2418029343 1947703.0449644383)
서울특별시 송파구 올림픽로 100 (잠실동 효창타워 678층),의원,127.0816902803,37.5114170102,송파구,POINT (963031.1174663663 1945875.1325140698)
서울특별시 송파구 송파대로 448 옥명빌딩 4층 (송파동 옥명빌딩),의원,127.1063859653713,37.50659679827315,송파구,POINT (965211.4158470836 1945330.9448199705)
서울특별시 송파구 송파대로 437 청솔학원 5층 (석촌동),의원,127.106325773604,37.50562376729855,송파구,POINT (965205.6443243963 1945223.015669121)
서울특별시 송파구 석촌호수로 133 B동 301302호 (잠실동 레이크팰리스),의원,127.0917974167,37.5076505976,송파구,POINT (963922.5453044926 1945453.3501748077)
서울특별시 송파구 올림픽로 119 잠실파인애플상가 5층 13호 (잠실동),의원,127.08418842973086,37.5120856031269,송파구,POINT (963252.2247823677 1945948.3300427215)
서울특별시 송파구 석촌호수로 61 2층 235호 (잠실동 트리지움),의원,127.0862137284,37.5107001999,송파구,POINT (963430.5375237353 1945793.839336467)
서울특별시 송파구 올림픽로 435 (신천동 파크리오상가 B동 310호),의원,127.104971745978,37.5213592954462,송파구,POINT (965093.2994919271 1946969.2730621386)
서울특별시 송파구 올림픽로 435 (신천동 파크리오상가 A동 5층 505호 506호일부),의원,127.10452877464144,37.52081530852317,송파구,POINT (965053.9024206457 1946909.0855892778)
서울특별시 송파구 송파대로40길 7-10 1~2층 (송파동),의원,127.10993639954,37.5039840569788,송파구,POINT (965524.0118118649 1945039.7717504622)
서울특별시 송파구 송파대로 167 2층 B-207호 (문정동 문정역테라타워),의원,127.1209313822,37.4846631223,송파구,POINT (966487.181029509 1942892.2748273124)
서울특별시 송파구 올림픽로 509 2층 (풍납동 제이빌딩),의원,127.1182726503042,37.5279384006124,송파구,POINT (966271.6015708449 1947694.3312083792)
서울특별시 송파구 송파대로 381 (석촌동 4층),의원,127.11016944053574,37.50141074900288,송파구,POINT (965543.4267828821 1944754.1949595015)
서울특별시 송파구 거마로 66 (마천동 2층),의원,127.1471530473188,37.49870618920514,송파구,POINT (968811.2420826876 1944441.244475541)
서울특별시 송파구 토성로 58 (풍납동 도원빌딩 2층),의원,127.11607940799976,37.52902985118917,송파구,POINT (966078.3061125735 1947816.2096576982)
서울특별시 송파구 새말로 136 201호 (문정동 대명빌딩),의원,127.12914287774184,37.48312235260798,송파구,POINT (967212.4749149495 1942718.446053912)
서울특별시 송파구 송파대로 371 2층3층4층 (석촌동),의원,127.11075206130079,37.5007795003494,송파구,POINT (965594.6343700085 1944683.9489830937)
서울특별시 송파구 중대로 105 가락 ID TOWER 201~203 301 303호 (가락동),의원,127.12005470056732,37.493587592418045,송파구,POINT (966413.6707991925 1943882.6954110381)
서울특별시 송파구 송파대로 404 우일빌딩 2층 (송파동),의원,127.1093173217,37.5033685242,송파구,POINT (965469.010557029 1944971.7094357077)
서울특별시 송파구 마천로41길 9 3층 (마천동),의원,127.14881140134491,37.49724358164936,송파구,POINT (968957.2219197897 1944278.4299458521)
서울특별시 송파구 마천로 53 대경빌딩 501호 (오금동),의원,127.1266567007,37.5085518044,송파구,POINT (967003.8610159955 1945540.5389742889)
서울특별시 송파구 송파대로 422 (송파동 영빌딩),의원,127.1079896819,37.5050023665,송파구,POINT (965352.4199938269 1945153.4614242504)
서울특별시 송파구 올림픽로 114 서경빌딩 4층 (잠실동),의원,127.083186991735,37.5113890255791,송파구,POINT (963163.3789194856 1945871.4407911887)
서울특별시 송파구 올림픽로 145 리센츠 4층층 4B1819호 (잠실동),의원,127.0870431473,37.5119790175,송파구,POINT (963504.4626295732 1945935.3939444348)
서울특별시 송파구 가락로 166 (송파동 2층),의원,127.1138471223799,37.503592193190585,송파구,POINT (965869.4862114991 1944994.871572837)
서울특별시 송파구 동남로 207 (가락동),의원,127.1309056556,37.49607005270001,송파구,POINT (967373.9548327866 1944154.2909726868)
서울특별시 송파구 올림픽로 119 (잠실동 파인애플상가 5B29),의원,127.08418616626,37.512084433428,송파구,POINT (963252.0241713951 1945948.2011560933)
서울특별시 송파구 올림픽로12길 34 B1 1층 일부층 (잠실동),의원,127.08332493677216,37.50860113080166,송파구,POINT (963174.2004816126 1945562.0877227457)
서울특별시 송파구 올림픽로 108 (잠실동 8층),의원,127.0827670683,37.5114270726,송파구,POINT (963126.2859549393 1945875.8263464412)
서울특별시 송파구 삼전로10길 11 1~2층 103~105 2층전체호 (삼전동),의원,127.090762393196,37.5057532505897,송파구,POINT (963830.1528031882 1945243.24916752)
서울특별시 송파구 위례서로 248 301~302호 (거여동),의원,127.142262855079,37.4866427532962,송파구,POINT (968373.9018021043 1943104.5215671123)
서울특별시 송파구 백제고분로 365 5층 (석촌동 태문빌딩),의원,127.1062981242,37.5052669942,송파구,POINT (965203.034965094 1945183.4442617276)
서울특별시 송파구 백제고분로 216 (삼전동 2층),의원,127.0905209871038,37.50336640293091,송파구,POINT (963807.6641766839 1944978.5368242548)
서울특별시 송파구 백제고분로 365 태문빌딩 2층 (석촌동),의원,127.1062981242,37.50526699419999,송파구,POINT (965203.034965094 1945183.444261727)
서울특별시 송파구 석촌호수로 130 신원빌딩 2층 (삼전동),의원,127.0913851754,37.5071968109,송파구,POINT (963885.8921301655 1945403.1636122013)
서울특별시 송파구 백제고분로 365 태문빌딩 3층 (석촌동),의원,127.1062981242,37.5052669942,송파구,POINT (965203.034965094 1945183.4442617276)
서울특별시 송파구 법원로4길 10 힐스테이트에코문정 (문정동),의원,127.1228229859551,37.48259245648445,송파구,POINT (966653.4948820542 1942661.8773841995)
서울특별시 송파구 오금로 404 3층 304호 (가락동 원일빌딩),의원,127.1351241575,37.497593409,송파구,POINT (967747.5052283187 1944321.8430763106)
서울특별시 송파구 올림픽로35다길 42 한국루터회관 5층 (신천동),의원,127.1030682174,37.5152529828,송파구,POINT (964922.2350373516 1946292.5242986458)
서울특별시 송파구 중대로 24 406호 (문정동 훼미리샤르망),의원,127.11640359254972,37.49154415192052,송파구,POINT (966089.9957856038 1943657.2986755285)
서울특별시 송파구 백제고분로 381 3층 (송파동),의원,127.1079369986,37.5061160567,송파구,POINT (965348.2783591083 1945277.0374277658)
서울특별시 송파구 백제고분로 512 로가디스빌딩 3층 (방이동),의원,127.11497105347496,37.5141996393416,송파구,POINT (965973.6417098216 1946171.2913673255)
서울특별시 송파구 동남로 209 (가락동 2층),의원,127.1310641991,37.4961996218,송파구,POINT (967388.0256586053 1944168.6108364216)
서울특별시 송파구 송파대로 562 4층 (신천동 한빛프라자삼성웰리스아파트),의원,127.0995030036,37.5153245163,송파구,POINT (964607.2014296819 1946301.7956891083)
서울특별시 송파구 송파대로30길 5 (가락동),의원,127.11804780602668,37.49447980925776,송파구,POINT (966236.6667017825 1943982.3987423766)
서울특별시 송파구 오금로 412 (가락동 2층),의원,127.1357166869363,37.497258456612336,송파구,POINT (967799.737084326 1944284.4795182305)
서울특별시 송파구 동남로 207 (가락동 유성빌딩 3층),의원,127.13090565559976,37.49607005268763,송파구,POINT (967373.9548327608 1944154.2909713117)
서울특별시 송파구 오금로 505 2층 (거여동 상호빌딩),의원,127.14485,37.493194444444434,송파구,POINT (968605.3637986819 1943830.5199548495)
서울특별시 송파구 동남로 208 (가락동),의원,127.1314713178772,37.49579508152157,송파구,POINT (967423.8372147087 1944123.5888781988)
서울특별시 송파구 거마로 62 (마천동 효명빌딩),의원,127.14701788943611,37.49841894339621,송파구,POINT (968799.1756869474 1944409.4213124418)
서울특별시 송파구 문정로4길 14 2층 (문정동 동산빌딩),의원,127.12589439672138,37.48496607572038,송파구,POINT (966926.0879929306 1942924.1303493683)
서울특별시 송파구 중대로 24 207호 (문정동 올림픽훼미리타운 아파트상가),의원,127.11726990214584,37.491048967940834,송파구,POINT (966166.3546775325 1943602.0497006055)
서울특별시 송파구 오금로 404 (가락동 원일빌딩 4층),의원,127.13512415751468,37.49759340901243,송파구,POINT (967747.5052296219 1944321.843077685)
서울특별시 송파구 송파대로 167 B동 206호 (문정동 문정역테라타워),의원,127.1222355509462,37.48504694124544,송파구,POINT (966602.6516887858 1942934.393424759)
서울특별시 송파구 송파대로 382 7층 (송파동 송파두성빌딩),의원,127.11121881239042,37.501330477213045,송파구,POINT (965636.1428647516 1944744.905664409)
서울특별시 송파구 거마로 4 굿플란트빌딩 2층 (거여동),의원,127.144860016213,37.493354261299,송파구,POINT (968606.3161111063 1943848.2471872768)
서울특별시 송파구 올림픽로 119 잠실파인애플상가 5층 91025호 (잠실동),의원,127.0841884297,37.5120856031,송파구,POINT (963252.224779629 1945948.330039749)
서울특별시 송파구 오금로 414 명문빌딩 3층 301호 (가락동),의원,127.13591630406,37.4972078608831,송파구,POINT (967817.3602820062 1944278.7979952847)
서울특별시 송파구 송파대로 345 1A동 4006호 (가락동 헬리오시티),의원,127.102531804188,37.4976145695004,송파구,POINT (964866.5654818143 1944335.857817663)
서울특별시 송파구 송파대로 345 1A동 4층 4024호 (가락동 헬리오시티),의원,127.11177690378491,37.499423422568015,송파구,POINT (965684.5992942662 1944533.1270704786)
서울특별시 송파구 송파대로 438 녹십초쿨샤 4층 (송파동),의원,127.10694607967577,37.50599442132088,송파구,POINT (965260.6412049877 1945263.9081271237)
서울특별시 송파구 송파대로32길 15 상가동 201~202호 (가락동 가락금호아파트),의원,127.11690484416684,37.49539096228517,송파구,POINT (966136.0436070776 1944083.895557147)
서울특별시 송파구 송파대로 167 A동 2층 213호 (문정동 문정역테라타워),의원,127.1209313822,37.4846631223,송파구,POINT (966487.181029509 1942892.2748273124)
서울특별시 송파구 법원로 114 C동 205호 (문정동 엠스테이트),의원,127.12010229591348,37.48595370612997,송파구,POINT (966414.460372325 1943035.7515126362)
서울특별시 송파구 마천로 68 (오금동),의원,127.127885759,37.507674704,송파구,POINT (967112.1009771889 1945442.8002027639)
서울특별시 송파구 올림픽로35가길 9 212~216 301~308호 (신천동 잠실푸르지오월드마크),의원,127.1034468301,37.5174835359,송파구,POINT (964956.7371033909 1946539.8488940445)
서울특별시 송파구 올림픽로 145 (잠실동 리센츠상가 3층 27-2호 28호호),의원,127.08654169702643,37.51197103177887,송파구,POINT (963460.1422904041 1945934.7025978754)
서울특별시 송파구 석촌호수로 61 트리지움 4층 402호 (잠실동),의원,127.0817001923337,37.51146985907616,송파구,POINT (963032.0195302437 1945880.9918657946)
서울특별시 송파구 올림픽로 240 (잠실동 롯데월드 잠실점 5층),의원,127.09801905206632,37.51141440714787,송파구,POINT (964474.2074528704 1945868.5533506963)
서울특별시 송파구 석촌호수로 61 (잠실동 트리지움상가 4층 410411호 일부),의원,127.0862137284,37.5107001999,송파구,POINT (963430.5375237353 1945793.839336467)
서울특별시 송파구 오금로11길 37 301302303304호 (방이동 대명밸리온),의원,127.111190278,37.5156420577,송파구,POINT (965640.1813061069 1946332.6924685836)
서울특별시 송파구 백제고분로 466 (방이동 세나빌딩 2층),의원,127.11357815633528,37.51194927515704,송파구,POINT (965849.5206575382 1945922.132635694)
서울특별시 송파구 오금로 296 재정빌딩 지하1층~지상5층 (가락동),병원,127.125376646475,37.5035032192179,송파구,POINT (966888.499453687 1944980.8815218532)
서울특별시 송파구 백제고분로 262 2층 (삼전동),의원,127.095398831219,37.5022670319477,송파구,POINT (964238.276301992 1944854.704114911)
서울특별시 송파구 올림픽로 119 (잠실동 파인애플상가 4B-25),의원,127.08418469348214,37.51209884430954,송파구,POINT (963251.9010780728 1945949.8005268455)
서울특별시 송파구 오금로11길 7 제이타워빌딩 5층 (방이동),의원,127.1079672461416,37.514553031691904,송파구,POINT (965354.8515586396 1946213.0539489528)
서울특별시 송파구 송이로 87 3층 303304호 (가락동),의원,127.120795228829,37.4983419879792,송파구,POINT (966481.2571291646 1944409.8993092559)
서울특별시 송파구 오금로 91 태원빌딩 2층 (방이동),의원,127.10765433916198,37.51405235933781,송파구,POINT (965326.967255819 1946157.622828257)
서울특별시 송파구 동남로18길 45 (가락동 2층),의원,127.13482233506102,37.49283246683972,송파구,POINT (967718.7769400094 1943793.7526642834)
서울특별시 송파구 백제고분로7길 53 AW TOWER 13층 (잠실동),의원,127.084849038691,37.5109389631056,송파구,POINT (963310.0457633818 1945820.859848405)
서울특별시 송파구 마천로 271 (마천동),의원,127.14710715704528,37.49780614843545,송파구,POINT (968806.8113629782 1944341.4063166822)
서울특별시 송파구 오금로 111 705호 (방이동 세기빌딩),의원,127.1082494655,37.5125993975,송파구,POINT (965378.8898144672 1945996.2069042907)
서울특별시 송파구 법원로 114 C동 209 210호 (문정동 엠스테이트),의원,127.11983080368098,37.48587108624614,송파구,POINT (966390.421508193 1943026.6822989832)
서울특별시 송파구 동남로29길 8-10 퍼스트 스퀘어 301호 (오금동),의원,127.138582568208,37.5058022450145,송파구,POINT (968056.7031694279 1945231.378565432)
서울특별시 송파구 송파대로 345 A동 3003~3005호 (가락동 헬리오시티),의원,127.11141550240056,37.499748126038455,송파구,POINT (965652.803292305 1944569.2825736147)
서울특별시 송파구 가락로28길 3 2층 (송파동),의원,127.11628034720545,37.50647142565364,송파구,POINT (966085.8525845134 1945313.4236974295)
서울특별시 송파구 석촌호수로 58 동신빌딩 2층 1호 (잠실동),의원,127.085450599643,37.5110932318755,송파구,POINT (963363.2857911377 1945837.7405841087)
서울특별시 송파구 백제고분로 283 어깨동무빌딩 (석촌동),병원,127.09799799734772,37.502747753135786,송파구,POINT (964468.2391436998 1944907.0524694803)
서울특별시 송파구 중대로 68 훼미리 샤르망 6층 (문정동),의원,127.11630736906324,37.49161573487444,송파구,POINT (966081.5219455 1943665.2749795273)
서울특별시 송파구 올림픽로 145 (잠실동 리센츠),의원,127.0870431473,37.5119790175,송파구,POINT (963504.4626295732 1945935.3939444348)
서울특별시 송파구 법원로 114 C동 212호 (문정동 엠스테이트),의원,127.12001175100411,37.4858961329337,송파구,POINT (966406.4297760983 1943029.3964730133)
서울특별시 송파구 송파대로 380 (송파동 4층),의원,127.11082576485197,37.5016624099936,송파구,POINT (965601.5540503865 1944781.8749816217)
서울특별시 송파구 양재대로 1222 3층 29-1호 (방이동 올림픽프라자상가 ),의원,127.1310621442,37.5157261957,송파구,POINT (967396.3371893364 1946334.9551715057)
서울특별시 송파구 오금로 508 (거여동 3층),의원,127.1450717894937,37.492874517861566,송파구,POINT (968624.835836383 1943794.9523704695)
서울특별시 송파구 올림픽로 114 5층 (잠실동),의원,127.08323524869732,37.51133483494225,송파구,POINT (963167.6171080499 1945865.4097943716)
서울특별시 송파구 올림픽로 212 (잠실동 갤러리아팰리스 201호),의원,127.09344050785558,37.511400038802776,송파구,POINT (964069.5616851283 1945868.6978116275)
서울특별시 송파구 올림픽로 82 2층 (잠실동),의원,127.0796860213,37.5114111713,송파구,POINT (962853.9837094723 1945875.2740876842)
서울특별시 송파구 송파대로 345 1A동 B147호 (가락동 헬리오시티),의원,127.102531804188,37.4976145695004,송파구,POINT (964866.5654818143 1944335.857817663)
서울특별시 송파구 백제고분로48길 38 2층 201호 (방이동 은석빌딩),의원,127.117004712908,37.5103309711889,송파구,POINT (966151.6169616695 1945741.3541743406)
서울특별시 송파구 송파대로 441 (석촌동 6층),의원,127.10620459160012,37.50579242212341,송파구,POINT (965195.012074867 1945241.7716274064)
서울특별시 송파구 위례광장로 136 상가5동 202203204호 (장지동 위례아이파크),의원,127.1419862839638,37.47556820261396,송파구,POINT (968344.7795502199 1941875.972252137)
서울특별시 송파구 위례광장로 199 성희프라자 4층 404~405호 (장지동),의원,127.1427882691404,37.48170144313431,송파구,POINT (968418.2718042512 1942556.1418727015)
서울특별시 송파구 위례광장로 193 3층 304호 (장지동 대길프라자),의원,127.14220041666788,37.48173819242383,송파구,POINT (968366.3140316044 1942560.41628287)
서울특별시 송파구 위례광장로 188 601~604622~624호 (장지동 아이온스퀘어),의원,127.142443378,37.4810783617,송파구,POINT (968387.5167541986 1942487.131176367)
서울특별시 송파구 위례광장로 193 대길프라자 604호 (장지동),의원,127.1422004167,37.4817381924,송파구,POINT (968366.3140344355 1942560.4162802133)
서울특별시 송파구 위례광장로 200 (장지동 에스비트램스퀘어),의원,127.1429094354,37.4812075441,송파구,POINT (968428.7765581356 1942501.306668011)
서울특별시 송파구 석촌호수로 61 트리지움상가 403호 (잠실동),의원,127.08621451240172,37.51069905920584,송파구,POINT (963430.6062557646 1945793.7124790489)
서울특별시 송파구 올림픽로 108 5층 (잠실동 맥스타워),의원,127.08276706830532,37.5114270726467,송파구,POINT (963126.2859554322 1945875.8263516196)
서울특별시 송파구 백제고분로 276 (석촌동),의원,127.09726064664672,37.50209150182258,송파구,POINT (964402.755062001 1944834.5243589284)
서울특별시 송파구 올림픽로 106 (잠실동 4층),의원,127.08255439190562,37.51139478532904,송파구,POINT (963107.4743155888 1945872.327646496)
서울특별시 송파구 송파대로 381 (석촌동 오퍼스빌딩 2층),의원,127.11016944053574,37.50141074900288,송파구,POINT (965543.4267828821 1944754.1949595015)
서울특별시 송파구 양재대로 1222 (방이동 올림픽선수촌상가 343호),의원,127.13106214421488,37.51572619570997,송파구,POINT (967396.3371906561 1946334.9551726081)
서울특별시 송파구 올림픽로35길 124 장미아파트 에이상가 1동 4층 161112131415호 (신천동),의원,127.1007092383095,37.5173453453142,송파구,POINT (964714.7510011955 1946525.540758732)
서울특별시 송파구 동남로 141 3층 (가락동 옥산빌딩),의원,127.1262531635,37.4919016544,송파구,POINT (966960.8607061156 1943693.4585763658)
서울특별시 송파구 올림픽로 130 (잠실동 2층),의원,127.08490833333332,37.511383333333335,송파구,POINT (963315.5035796307 1945870.1367674044)
서울특별시 송파구 올림픽로4길 48 우성아파트 상가 3층 301호 (잠실동),의원,127.074256049362,37.5065618089885,송파구,POINT (962371.6635184088 1945339.4258339973)
서울특별시 송파구 백제고분로 258 (삼전동 2층),의원,127.09510752880377,37.50221215893634,송파구,POINT (964212.5024793786 1944848.7270484578)
서울특별시 송파구 송이로 152 마리아 의료재단 새병원 (가락동),병원,127.1244100221178,37.49327674397894,송파구,POINT (966798.5354977373 1943846.663812138)
서울특별시 송파구 법원로 90 파트너스2 202호 (문정동),의원,127.12134088,37.4833868751,송파구,POINT (966522.8147288718 1942750.5384818204)
서울특별시 송파구 문정로 65 인애가한방병원 지하1층3층4층 (문정동),의원,127.12949273134214,37.48725976339526,송파구,POINT (967245.2120103725 1943177.3409239405)
서울특별시 송파구 올림픽로 579 (풍납동 서울초이스병원),병원,127.12120970704676,37.533738733472696,송파구,POINT (966533.7047005564 1948336.7933289309)
서울특별시 송파구 송파대로 345 상가1A동 2층 2007호2008호 (가락동 헬리오시티),의원,127.11166394941728,37.49951362996662,송파구,POINT (965674.6564056785 1944543.1761659293)
서울특별시 송파구 동남로 189 506호 (가락동 가락쌍용@26동 프라자상가 ),의원,127.1298772100176,37.4946795853999,송파구,POINT (967282.4386073228 1944000.3851157075)
서울특별시 송파구 송파대로 366 2층 (송파동),의원,127.1110606605678,37.50144955872696,송파구,POINT (965622.2185747724 1944758.1747226487)
서울특별시 송파구 중대로 80 3층 (문정동 문정프라자),의원,127.11737940043892,37.49166154044242,송파구,POINT (966176.3106821168 1943669.9710598753)
서울특별시 송파구 위례광장로 230 C동 201202호 (장지동 위례2차아이파크),의원,127.14359710123804,37.478463898304334,송파구,POINT (968488.4228066092 1942196.6884982325)
서울특별시 송파구 백제고분로 365 태문빌딩 2층 (석촌동),의원,127.106298010481,37.5052665438398,송파구,POINT (965203.0247050751 1945183.3943392744)
서울특별시 송파구 동남로 138 3층 (문정동),의원,127.12616708492304,37.49113408158763,송파구,POINT (966952.9131731184 1943608.331884032)
서울특별시 송파구 새말로 125 4층 403호 (문정동 어은회관),의원,127.1278890976,37.4831060622,송파구,POINT (967101.6205035283 1942717.0760980535)
서울특별시 송파구 오금로 507 (거여동 거여빌딩 401호),의원,127.14519621737983,37.4932349989589,송파구,POINT (968635.9858680095 1943834.903783647)
서울특별시 송파구 백제고분로 469 2층 (방이동),의원,127.11326686213695,37.51253342453111,송파구,POINT (965822.2759345626 1945987.053260552)
서울특별시 송파구 양재대로 1222 중심상가동 334호 (방이동 올림픽선수기자촌아파트),의원,127.13236952163038,37.515425022129584,송파구,POINT (967511.7421989414 1946301.0896558461)
서울특별시 송파구 석촌호수로 58 (잠실동),의원,127.0855497555458,37.51096622906401,송파구,POINT (963371.9868893744 1945823.6118305312)
서울특별시 송파구 석촌호수로 61 5층 511일부 호 (잠실동 트리지움),의원,127.08621372836964,37.510700199929545,송파구,POINT (963430.5375210671 1945793.8393397562)
서울특별시 송파구 석촌호수로 61 (잠실동 트리지움상가 5층 507508509호),의원,127.0861694414444,37.51085045900561,송파구,POINT (963426.6968453632 1945810.5268356735)
서울특별시 송파구 올림픽로37길 121  (신천동),의원,127.104800186347,37.5217157942628,송파구,POINT (965078.3057081086 1947008.8880466304)
서울특별시 송파구 올림픽로 102 서일빌딩 6층 603호 (잠실동),의원,127.081962651177,37.5114258315489,송파구,POINT (963055.1931977983 1945876.0042065142)
서울특별시 송파구 백제고분로 446 2층 201호 (방이동),의원,127.11274343596185,37.510454408265474,송파구,POINT (965775.0684152927 1945756.590138624)
서울특별시 송파구 송파대로28길 27 (가락동 성원상떼빌 102동 203호),의원,127.12038613164066,37.49505048281478,송파구,POINT (966443.6232191832 1944044.8749072657)
서울특별시 송파구 오금로 410 (가락동(3층)),의원,127.1354359875917,37.49743447489755,송파구,POINT (967775.0006474981 1944304.103613144)
서울특별시 송파구 마천로 264 (거여동),의원,127.14626221665694,37.49800155094829,송파구,POINT (968732.2059376257 1944363.3652475404)
서울특별시 송파구 송이로32길 37 1층 (문정동 문정푸르지오아파트),의원,127.1272082746992,37.48700275499059,송파구,POINT (967043.1403978877 1943149.6248983883)
서울특별시 송파구 중대로 122 (가락동),병원,127.1219412449,37.4938163179,송파구,POINT (966580.5397219327 1943907.3994791915)
서울특별시 송파구 올림픽로 300 월드타워동 11층 일부 호 (신천동 롯데월드타워앤드롯데월드몰),의원,127.1044460998,37.5137525026,송파구,POINT (965043.3022837634 1946125.5427858674)
서울특별시 송파구 송파대로39길 4 1층 1호 (석촌동),의원,127.10854796966,37.5028430465963,송파구,POINT (965400.7676229903 1944913.6937469011)
서울특별시 송파구 올림픽로35길 112 장미아파트 비상가 1동 3층 314호 (신천동),의원,127.10547062438876,37.51837913900814,송파구,POINT (965135.9965089471 1946638.4584735963)
서울특별시 송파구 거마로 58 2층 (마천동),의원,127.14679166666669,37.49802777777778,송파구,POINT (968779.0164623886 1944366.0991793158)
서울특별시 송파구 올림픽로 119 (잠실동),의원,127.08417561314062,37.5120700187664,송파구,POINT (963251.0844567856 1945946.6060628523)
서울특별시 송파구 백제고분로 275 (석촌동 지하1층일부2층일부5층6층),의원,127.0973375681,37.5027771313,송파구,POINT (964409.8794618623 1944910.5613347783)
서울특별시 송파구 송파대로 558 (신천동 월드타워 305호),의원,127.09964292775597,37.51507211737837,송파구,POINT (964619.4477300975 1946273.741007336)
서울특별시 송파구 올림픽로35길 123 2층 (신천동 향군타워),의원,127.10124894491976,37.51661507134103,송파구,POINT (964762.1015817685 1946444.3192051924)
서울특별시 송파구 백제고분로 214 서울외과빌딩 (삼전동),의원,127.0903039106644,37.50342062939363,송파구,POINT (963788.5036977287 1944984.6363997736)
서울특별시 송파구 올림픽로 336 대우유토피아오피스텔 2층 (방이동),의원,127.107455494042,37.5153960266549,송파구,POINT (965310.0164636212 1946306.7674133095)
